id,date,tweet,tweet_proc,score,polarity
1.49394E+18,16-Feb-2022 (13:43:40),"@mochamadarip @_pln_id Ya pasti karena PLN telah menyiapkan skema suplai listrik dengan sistem berlapis lah, makanya sirkuit mandalika gk berkedip,memang kinerja PLN tidak bisa diragukan lagi 🤩","['pln', 'skema', 'suplai', 'listrik', 'sistem', 'lap', 'sirkuit', 'mandalika', 'kedip', 'kerja', 'pln', 'ragu']",-11,0
1.49394E+18,16-Feb-2022 (13:43:16),@ABSetyono @MotoGP @kemkominfo @PlateJohnny @jokowi @henrysubiakto @AleixEspargaro @dennysirregar7 @delArdian_ @Aryprasetyo85 @myozhyme @putrivio3 Sip deh jaringan 5G untuk mendukung suksesnya MotoGP Mandalika @kemkominfo @PlateJohnny,"['sip', 'deh', 'jaring', 'dukung', 'sukses', 'motogp', 'mandalika']",10,1
1.49394E+18,16-Feb-2022 (13:41:51),Kaya nya espargaro belum tau buzzer Rp Deny Siregar abu janda dan Ade Armando + Eko Kuntadi  berani berani nya dia nyindir sirkuit mandalika,"['kayak', 'espargaro', 'tau', 'buzzer', 'rp', 'deny', 'siregar', 'abu', 'janda', 'adek', 'armando', 'eko', 'kuntadi', 'berani', 'berani', 'sindir', 'sirkuit', 'mandalika']",-9,0
1.49394E+18,16-Feb-2022 (13:41:36),"Bagiku, ngeributin Sirkuit Mandalika sama bodoh dan tololnya dgn meributi soal JIS. Buatnya pakai uang rakyat, milik bangsa untuk apa diributin?. Harusnya sama-sama membanggakan.  😆😆😆","['bagi', 'ngeributin', 'sirkuit', 'mandalika', 'bodoh', 'tolol', 'ribut', 'jis', 'buat', 'pakai', 'uang', 'rakyat', 'milik', 'bangsa', 'diributin', 'bangga']",-2,0
1.49394E+18,16-Feb-2022 (13:39:45),@mochamadarip @MotoGP @_pln_id Pasti keren banget disana ikut bangga sama PLN yang udah mensuplai listrik di Mandalika,"['keren', 'banget', 'sana', 'bangga', 'pln', 'suplai', 'listrik', 'mandalika']",3,1
1.49394E+18,16-Feb-2022 (13:38:57),@Rizmaya__ @aniesbaswedan @KPK_RI Mandalika kgk lo komen cing 🤣,"['mandalika', 'kgk', 'komen', 'cing']",-3,0
1.49394E+18,16-Feb-2022 (13:38:51),@pijatmalam24 @CNNIndonesia Sirkuit Mandalika itu emang sirkuit yang bagus cuma saat ini masih ada beberapa masalah yang perlu diperbaiki itu saja.,"['sirkuit', 'mandalika', 'sirkuit', 'bagus', 'baik']",0,1
1.49394E+18,16-Feb-2022 (13:37:47),@tipperwaree Cakeppnya kek sirkuit mandalika Overlapp bgtt,"['cakeppnya', 'kayak', 'sirkuit', 'mandalika', 'overlapp', 'banget']",-2,0
1.49394E+18,16-Feb-2022 (13:37:47),@soen_cak @_pln_id Mantap emang ya PLN berhasil menjaga pasokan listrik di Mandalika,"['mantap', 'pln', 'hasil', 'jaga', 'pasok', 'listrik', 'mandalika']",7,1
1.49394E+18,16-Feb-2022 (13:36:40),"Itu pembalap luar negeri jadi"" Kadrun Semua"" !!  Itu Mandalika aspalnya sudah bagus sekeren kelas dunia ,tapi kenapa kalian pada bilang aspal jelek banget .  Kalian belum pernah  Diserbu cebong BuzzerRp yah 😁😁😁😁😁😁😁😁😁🤣😂😀😁😁😁🤣😂😂🤣😁🤣😂","['balap', 'negeri', 'kadrun', 'mandalika', 'aspal', 'bagus', 'keren', 'kelas', 'dunia', 'bilang', 'aspal', 'jelek', 'banget', 'serbu', 'cebong', 'buzzerrp']",-10,0
1.49394E+18,16-Feb-2022 (13:34:55),@Bungkell Ntar yg ngeresmiin JIS apakah orang yg sama dengan yg suka motoran di Mandalika?,"['bentar', 'ngeresmiin', 'jis', 'orang', 'suka', 'motor', 'mandalika']",2,1
1.49394E+18,16-Feb-2022 (13:34:32),"@republikaonline Preming...preming teros!!!! Heeeeiiiiiii Mandalika itu sirkuit “TERCANTIK” seantero dunia , tau!!!","['preming', 'preming', 'ros', 'heeeeiiiiiii', 'mandalika', 'sirkuit', 'cantik', 'antero', 'dunia', 'tau']",-7,0
1.49394E+18,16-Feb-2022 (13:34:26),@ngaco_aje_lagi hahaha.. kan jd inget pembukaan mandalika gw.. 😅😅😅🔨,"['buka', 'mandalika']",0,1
1.49394E+18,16-Feb-2022 (13:31:56),@ABSetyono @MotoGP @kemkominfo @PlateJohnny @jokowi @henrysubiakto @AleixEspargaro @dennysirregar7 @delArdian_ @Aryprasetyo85 @myozhyme @putrivio3 MotoGP Mandalika akan dilengkapi dengan jaringan 5G. Pengunjung bisa menjajal jaringan 5G @kemkominfo @PlateJohnny,"['motogp', 'mandalika', 'lengkap', 'jaring', 'unjung', 'jajal', 'jaring']",1,1
1.49394E+18,16-Feb-2022 (13:31:51),@MertuaBijak @_pln_id Saya sebagai warga negara juga bangga dengan PLN karena sudah ikut andil dalam kesuksesan di Mandalika 🤩,"['warga', 'negara', 'bangga', 'pln', 'andil', 'sukses', 'mandalika']",10,1
1.49394E+18,16-Feb-2022 (13:31:41),"@bachrum_achmadi Gw bingung dah, yg dibahas Mandalika kok ngejawabnya formula e... Emang dipikir setiap yg kritik Mandalika itu pengikut Anis?   Kan goblok, aneh emang buzzerrp mah 🤭🤣","['bingung', 'bahas', 'mandalika', 'ngejawabnya', 'formula', 'pikir', 'kritik', 'mandalika', 'ikut', 'anis', 'goblok', 'aneh', 'buzzerrp']",-12,0
1.49394E+18,16-Feb-2022 (13:31:32),"@AlJibril9 @mumungwisnu_1 @DadungKawuk @KiBajolIjo Waduh si kadrun Espargaro yg dibahas Sirkuit Mandalika lo suuu?? Dia gak nyebut masalah Formula E, makanya gw bilang Kadrun...raimu gak trmkasih sama gw su??","['kadrun', 'espargaro', 'bahas', 'sirkuit', 'mandalika', 'suuu', 'nyebut', 'formula', 'bilang', 'kadrun', 'rai', 'trmkasih', 'su']",-1,0
1.49394E+18,16-Feb-2022 (13:30:38),"@roffiek @katzen_jammer Dlu bisa masbro Jagorawi contohnya,  coba aspal mandalika bandingin sama aspal punya sentul, blom lama kan sentul baru aspal.ulang😁","['masbro', 'jagorawi', 'contoh', 'coba', 'aspal', 'mandalika', 'banding', 'aspal', 'sentul', 'sentul', 'aspal', 'ulang']",1,1
1.49394E+18,16-Feb-2022 (13:30:08),@Dputrisolo @_pln_id Baru tau loh. Kinerja PLN bagus maksimal banget penjagaan pasokan listriknya di Mandalika 👍,"['tau', 'loh', 'kerja', 'pln', 'bagus', 'maksimal', 'banget', 'jaga', 'pasok', 'listrik', 'mandalika']",1,1
1.49394E+18,16-Feb-2022 (13:29:38),@Dputrisolo @_pln_id Pasokan listrik di event balapan di mandalika aman,"['pasok', 'listrik', 'event', 'balap', 'mandalika', 'aman']",0,1
1.49394E+18,16-Feb-2022 (13:29:35),@CNNIndonesia Sudah sy duga. Sirkuit mandalika belum siap. Lebih siap sirkuit utk formula E.   Bismillah Surga 🙏,"['duga', 'sirkuit', 'mandalika', 'sirkuit', 'formula', 'bismillah', 'surga']",6,1
1.49394E+18,16-Feb-2022 (13:28:29),@lettachantik ayoo mandalika kan benaran ya den🤩🤘🏿,"['ayo', 'mandalika', 'benar', 'den']",2,1
1.49394E+18,16-Feb-2022 (13:28:26),@SantorinisSun Lebih percaya yg di Mandalika daripada yg di Ancol,"['percaya', 'mandalika', 'ancol']",2,1
1.49394E+18,16-Feb-2022 (13:26:13),"@edy_siregar_77 gw jadi bingung hidup di negeri ini..  kite kite cuma mmbahs 1 topik soal Aspal Mandalika,  eee.. ini ebong  @HPeltmy sekolam ngmuk ngamuk numbur dinding..🤣🤣🤣","['bingung', 'hidup', 'negeri', 'mmbahs', 'topik', 'aspal', 'mandalika', 'eee', 'ebong', 'kolam', 'ngmuk', 'ngamuk', 'numbur', 'dinding']",-5,0
1.49394E+18,16-Feb-2022 (13:24:59),"@MertuaBijak @_pln_id gak mungkin ada kendala kan ya,, PLN kan udah mempersiapkan segala sesuatunya untuk kelancaran tes pramusim MotoGP di Sirkuit Mandalika","['kendala', 'pln', 'lancar', 'tes', 'pramusim', 'motogp', 'sirkuit', 'mandalika']",2,1
1.49394E+18,16-Feb-2022 (13:24:58),@CNNIndonesia Terus ngapain loe bahas Mandalika kalo Spec nya bagai langit n bumi. Berarti Spec FE abal2 kan.. bangun 4bl di lahan buangan tanah lg..😁😁😁😁,"['kapai', 'bahas', 'mandalika', 'spec', 'langit', 'bumi', 'spec', 'fe', 'abal', 'bangun', 'bl', 'lahan', 'buang', 'tanah']",-1,0
1.49394E+18,16-Feb-2022 (13:23:10),@Dputrisolo @_pln_id Skema pengamanan pelapis telah diterapkan PLN untuk keandalan kelistrikan sirkuit Mandalika,"['skema', 'aman', 'lap', 'terap', 'pln', 'andal', 'listrik', 'sirkuit', 'mandalika']",-1,0
1.49394E+18,16-Feb-2022 (13:22:25),@13_Udien @_pln_id @NgkongRoses @JongosDon @_Setiaselalu_ Persiapan banya UPS  untuk menyuplai listrik sirkuit Mandalika,"['siap', 'banya', 'ups', 'suplai', 'listrik', 'sirkuit', 'mandalika']",0,1
1.49394E+18,16-Feb-2022 (13:21:41),Espargaro bisa kena UU ITE karena berani kritik aspal sirkuit mandalika... Siap lu bang Garo dilaporin @HusinShihab @_ekokuntadhi @AdeArmando24 @Dennysiregar7 ..,"['espargaro', 'kena', 'uu', 'ite', 'berani', 'kritik', 'aspal', 'sirkuit', 'mandalika', 'bang', 'garo', 'dilaporin']",-8,0
1.49394E+18,16-Feb-2022 (13:21:15),@zhuzhu_zhi @_pln_id PLN dukung pelaksanaan tes pramusim MotoGP  di mandalika,"['pln', 'dukung', 'laksana', 'tes', 'pramusim', 'motogp', 'mandalika']",4,1
1.49394E+18,16-Feb-2022 (13:20:56),"@jalanlurus05 @CNNIndonesia BuzzerRp mulai dah, Mandalika siapa tuyul nya cong ?","['buzzerrp', 'mandalika', 'tuyul', 'cong']",-4,0
1.49394E+18,16-Feb-2022 (13:18:28),@BadruddinAl @bachrum_achmadi Daripada jelek2in mandalika mendingan ke ancol sana bantu2 cangkulin sirkuit. Kalo 7 juta laskar kan 3 minggu selesai tuh sirkuit.,"['jelek', 'mandalika', 'mending', 'ancol', 'bantu', 'cangkulin', 'sirkuit', 'juta', 'laskar', 'minggu', 'selesai', 'tuh', 'sirkuit']",-7,0
1.49394E+18,16-Feb-2022 (13:18:16),@jokowi Minyak goreng langka dan aspal sirkuit mandalika dibahas juga pak? Kalo dana JHT cair di umur 56 tahun ga mungkin dibahas kan pak?,"['minyak', 'goreng', 'langka', 'aspal', 'sirkuit', 'mandalika', 'bahas', 'dana', 'jht', 'cair', 'umur', 'bahas']",3,1
1.49394E+18,16-Feb-2022 (13:18:10),"@mochamadarip @MotoGP @_pln_id Kapolda berikan apresiasi untuk PLN ya emang bener,, kerja PLN luar biasa untuk kelancaran MotoGP Mandalika","['kapolda', 'apresiasi', 'pln', 'kerja', 'pln', 'lancar', 'motogp', 'mandalika']",4,1
1.49394E+18,16-Feb-2022 (13:17:48),@CNNIndonesia Setiap momen ad pro dan kotra dah biasa tp LBH baik KL lihat sendiri k MANDALIKA biar faham dan takjub...,"['momen', 'pro', 'kotra', 'lihat', 'mandalika', 'biar', 'faham', 'takjub']",4,1
1.49394E+18,16-Feb-2022 (13:16:44),@bachrum_achmadi Apa sih yg kau cari Kadrun batak Kristen.. kau berjiwa pengkhianat jelek2an bangsa sendiri. Kau tak usah liat Mandalika..liat aja formula e medin Yaman...,"['kau', 'cari', 'kadrun', 'batak', 'kristen', 'kau', 'jiwa', 'khianat', 'jelek', 'an', 'bangsa', 'kau', 'lihat', 'mandalika', 'lihat', 'formula', 'medin', 'yaman']",-6,0
1.49394E+18,16-Feb-2022 (13:16:33),@bachrum_achmadi E Formula  .. ada  perlombaan  kuntilanak  .. tiket sudah  habis.   Mandalika  Tercantik  dan tersohor  di Dunia.      Kata   pejabat   MotoGP... dan  Dorna..     Pasir dan  abu  itu wajar  masih baru.  kata  markus  dan rins ..,"['formula', 'lomba', 'kuntilanak', 'tiket', 'habis', 'mandalika', 'cantik', 'sohor', 'dunia', 'jabat', 'motogp', 'dorna', 'pasir', 'abu', 'wajar', 'markus', 'rins']",-4,0
1.49394E+18,16-Feb-2022 (13:15:55),"@mochamadarip @_pln_id PLN pastikan keamanan pasokan listrik untuk event di Mandalika,","['pln', 'pasti', 'aman', 'pasok', 'listrik', 'event', 'mandalika']",3,1
1.49394E+18,16-Feb-2022 (13:15:22),@firman__nurhuda Kenapa mrk gak kritisi anggaran aspal yg ngelupas di sirkuit Mandalika ? Kan katanya dibeli seharga aspal terbaik di dunia 🤣🤣🤣,"['kritisi', 'anggar', 'aspal', 'ngelupas', 'sirkuit', 'mandalika', 'beli', 'harga', 'aspal', 'baik', 'dunia']",6,1
1.49394E+18,16-Feb-2022 (13:15:21),"@ronavioleta @Dennysiregar7 @_ekokuntadhi Pelanggaran nih esparago,apa dia tdk tahu kalo aspal sircuit Mandalika terbaik di dunia","['langgar', 'nih', 'esparago', 'aspal', 'sircuit', 'mandalika', 'baik', 'dunia']",1,1
1.49394E+18,16-Feb-2022 (13:13:14),@13_Udien @_pln_id @NgkongRoses @JongosDon @_Setiaselalu_ Apapun dilakukan demi suksesnya MotoGp Mandalika.,"['apa', 'sukses', 'motogp', 'mandalika']",0,1
1.49394E+18,16-Feb-2022 (13:10:35),"@setengahmalass @_pln_id @hyang_wisnu persiapan yang dilakukan PLN luar biasa,, berikan yang terbaik untuk kelancaran di Mandalika","['siap', 'pln', 'baik', 'lancar', 'mandalika']",5,1
1.49394E+18,16-Feb-2022 (13:10:24),@setengahmalass @_pln_id @hyang_wisnu Banyak persiapan yang dilakukan oleh PLN untuk memasok kebutuhan listrik sirkuit Mandalika,"['siap', 'pln', 'pasok', 'butuh', 'listrik', 'sirkuit', 'mandalika']",-4,0
1.49394E+18,16-Feb-2022 (13:09:41),@mochamadarip @MotoGP @_pln_id Pelayanan terbaik diberikan untuk sirkuit Mandalika,"['layan', 'baik', 'sirkuit', 'mandalika']",2,1
1.49394E+18,16-Feb-2022 (13:09:22),andai dalanan neng indo seng bosok penanganane secepet mandalika …,"['andai', 'dalanan', 'neng', 'indonesia', 'seng', 'bosok', 'penanganane', 'secepet', 'mandalika']",6,1
1.49394E+18,16-Feb-2022 (13:09:03),@Toekang_Pelet PLN Siapkan Sistem Listrik Berlapis Agar tak Byar-Pet di Sirkuit Mandalika.,"['pln', 'siap', 'sistem', 'listrik', 'lap', 'byar', 'pet', 'sirkuit', 'mandalika']",-8,0
1.49394E+18,16-Feb-2022 (13:08:48),@mochamadarip @_pln_id Persiapan PLN benar-benar matang untuk sirkuit Mandalika,"['siap', 'pln', 'matang', 'sirkuit', 'mandalika']",1,1
1.49394E+18,16-Feb-2022 (13:07:36),"@smile_guys @Adesudandyo Biasalah elite kadrun cs ngebet pgn cpt cpt jokowi lengser dan menaikkan si wan got jd pleciden seimin boneka para pengusung khilafa...smua berita dcari cari tuk gorengan mulai dr wadas, jht, smp mandalika sgala...mrk mw nutupin kasus formula e yg mulai dbidik kpk","['biasa', 'elite', 'kadrun', 'cs', 'ngebet', 'pingin', 'cepat', 'cepat', 'jokowi', 'lengser', 'naik', 'wan', 'got', 'pleciden', 'seimin', 'boneka', 'usung', 'khilafa', 'berita', 'dcari', 'cari', 'goreng', 'wadas', 'jht', 'mandalika', 'sgala', 'tutup', 'formula', 'dbidik', 'kpk']",-11,0
1.49394E+18,16-Feb-2022 (13:07:23),"Esparago ini ga tau ya,klu sirkuit mandalika menggunakan material terbaik dari surga,dasar esparago kadrun","['esparago', 'tau', 'sirkuit', 'mandalika', 'material', 'baik', 'surga', 'dasar', 'esparago', 'kadrun']",-2,0
1.49393E+18,16-Feb-2022 (13:07:03),@sushikejuuu Habis ini konser di mandalika,"['habis', 'konser', 'mandalika']",0,1
1.49393E+18,16-Feb-2022 (13:06:09),"@13_Udien @_pln_id @NgkongRoses @JongosDon @_Setiaselalu_ PLN berikan layanan terbaik,, sukses pelaksanaan motoGP mandalika","['pln', 'layan', 'baik', 'sukses', 'laksana', 'motogp', 'mandalika']",5,1
1.49393E+18,16-Feb-2022 (13:04:43),@Rizmaya__ @aniesbaswedan @KPK_RI Aspal sirkuit Mandalika ngelupas lu gak ngegonggong anggarannya gimana nyet ? katanye aspal terbaik di dunia..pastinye anggaran yg keluar di harga aspal terbaik dong tapi yg dibeli ternyata aspal abal2. Lu kangen bangke bus karatan gak sih ? 🤣🤣🤣🤣,"['aspal', 'sirkuit', 'mandalika', 'ngelupas', 'ngegonggong', 'anggar', 'monyet', 'katanye', 'aspal', 'baik', 'dunia', 'pastinye', 'anggar', 'harga', 'aspal', 'baik', 'beli', 'aspal', 'abal', 'kangen', 'bangkai', 'bus', 'karat']",4,1
1.49393E+18,16-Feb-2022 (13:04:10),@Dputrisolo @_pln_id PLN kerja keras guna memberikan yang terbaik untuk pelaksanaan ajang olahraga balap motor internasional MotoGP di Mandalika,"['pln', 'kerja', 'keras', 'baik', 'laksana', 'ajang', 'olahraga', 'balap', 'motor', 'internasional', 'motogp', 'mandalika']",1,1
1.49393E+18,16-Feb-2022 (13:04:03),@zhuzhu_zhi @_pln_id Berkat komitmen PLN gelaran tes pramusim MotoGP di sirkuit Mandalika berjalan lancar,"['berkat', 'komitmen', 'pln', 'gelar', 'tes', 'pramusim', 'motogp', 'sirkuit', 'mandalika', 'jalan', 'lancar']",5,1
1.49393E+18,16-Feb-2022 (13:03:33),Lagi rame soal mandalika,"['rame', 'mandalika']",0,1
1.49393E+18,16-Feb-2022 (13:03:01),"@4mare_guzel @HPeltmy @the_schloss gmna ni neng,  itu baru 1 topik keenn ?? kite kite cuma membahas aspal Mandalika mosok ga' boleh.. alangkah menderitanya hidup di negara ini 🤣🤣","['neng', 'topik', 'keenn', 'bahas', 'aspal', 'mandalika', 'mosok', 'alangkah', 'derita', 'hidup', 'negara']",1,1
1.49393E+18,16-Feb-2022 (13:02:57),@parwatyRizky @_pln_id Sistem kelistrikan sirkuit Mandalika anti kedip kedip club 😁,"['sistem', 'listrik', 'sirkuit', 'mandalika', 'anti', 'kedip', 'kedip', 'club']",-6,0
1.49393E+18,16-Feb-2022 (13:02:20),@setengahmalass @_pln_id @hyang_wisnu PLN memberikan peran besar untuk keandalan pasokan listrik sirkuit Mandalika,"['pln', 'peran', 'andal', 'pasok', 'listrik', 'sirkuit', 'mandalika']",4,1
1.49393E+18,16-Feb-2022 (13:02:12),@firman__nurhuda Bipang gak sabaran amat yak..stress dan sakit otak akibat kebanyakan aspal sirkuit Mandalika,"['bipang', 'sabar', 'stres', 'sakit', 'otak', 'akibat', 'banyak', 'aspal', 'sirkuit', 'mandalika']",-6,0
1.49393E+18,16-Feb-2022 (13:01:33),"@Toekang_Pelet dengan dukungan yang diberikan PLN, pelaksanaan tes pramusim MotoGP di Sirkuit Mandalika pasti terlaksana dengan baik dan lancar","['dukung', 'pln', 'laksana', 'tes', 'pramusim', 'motogp', 'sirkuit', 'mandalika', 'laksana', 'lancar']",6,1
1.49393E+18,16-Feb-2022 (13:01:22),@zhuzhu_zhi @_pln_id Sebagai dukungan penyelenggaraan event kelas dunia di Mandalika,"['dukung', 'selenggara', 'event', 'kelas', 'dunia', 'mandalika']",3,1
1.49393E+18,16-Feb-2022 (13:01:02),"@CNNIndonesia pol, karena catatan waktu mu ga bagus di mandalika, lalu salahkan sirkuit nya ya.. 😊","['pol', 'catat', 'mu', 'bagus', 'mandalika', 'salah', 'sirkuit']",-9,0
1.49393E+18,16-Feb-2022 (13:00:46),@YudhaWaskita4 @alisyarief Ngapain kamu bawa2 mandalika,"['kapai', 'bawa', 'mandalika']",-2,0
1.49393E+18,16-Feb-2022 (13:00:19),@mochamadarip @_pln_id Yang pasti PLN menyiapkan keandalan listrik yang optimal untuk sirkuit Mandalika,"['pln', 'andal', 'listrik', 'optimal', 'sirkuit', 'mandalika']",4,1
1.49393E+18,16-Feb-2022 (13:00:10),@Toekang_Pelet Mantap.. semoga sukses ajang di Mandalika tahun ini.,"['mantap', 'moga', 'sukses', 'ajang', 'mandalika']",6,1
1.49393E+18,16-Feb-2022 (12:59:38),@feelonelyyy Viralnya r15 ucup bisa jadi nnti diundang ke mandalika,"['viralnya', 'ucup', 'undang', 'mandalika']",2,1
1.49393E+18,16-Feb-2022 (12:59:36),@CNNIndonesia Kita lebih percaya dgn pak @jokowi yang sudah mencoba Sirkuit Mandalika.Soal finishing... biasalah.... maklum... Indonesia gitu lho.,"['percaya', 'coba', 'sirkuit', 'mandalika', 'finishing', 'biasa', 'maklum', 'indonesia', 'lho']",2,1
1.49393E+18,16-Feb-2022 (12:59:05),@Siahaan777111 PLN dan Mandalika memang luar biasa keren 👍👍,"['pln', 'mandalika', 'keren']",0,1
1.49393E+18,16-Feb-2022 (12:56:13),"Pariwisata Indonesia dapat promosi gratis dari orang"" kelas dunia lewat pembalap motoGP Mandalika. Kyknya jika ada mau dibangun untuk event kelas dunia kyknya bagus mmg di tempat yg potensi wisatanya buat liburan ada.","['pariwisata', 'indonesia', 'promosi', 'gratis', 'orang', 'kelas', 'dunia', 'balap', 'motogp', 'mandalika', 'kayak', 'bangun', 'event', 'kelas', 'dunia', 'kayak', 'bagus', 'potensi', 'wisata', 'libur']",-6,0
1.49393E+18,16-Feb-2022 (12:56:00),@setengahmalass @_pln_id @hyang_wisnu Mandalika memang memukau semua yg melihatnya.,"['mandalika', 'pukau']",1,1
1.49393E+18,16-Feb-2022 (12:55:24),@SiiZek @BlueJeans_Hitam @_toiko dah kayak mandalika aja 😂,"['kayak', 'mandalika']",-3,0
1.49393E+18,16-Feb-2022 (12:55:22),"@parwatyRizky @_pln_id layanan yang diberikan PLN udah yang terbaik,, sukses untuk pelaksanaan motoGP mandalika","['layan', 'pln', 'baik', 'sukses', 'laksana', 'motogp', 'mandalika']",5,1
1.49393E+18,16-Feb-2022 (12:54:53),"@tubirfess duel ama Marc di Mandalika juga ibu ini yg bakal menang, ngeyel soalnya dia","['duel', 'marc', 'mandalika', 'menang', 'ngeyel']",-5,0
1.49393E+18,16-Feb-2022 (12:54:11),@setengahmalass @_pln_id @hyang_wisnu mantap bener... kinerja PLN sangat luar biasa mempersiapkan segala sesuatunya untuk kelancaran motoGP Mandalika,"['mantap', 'kerja', 'pln', 'lancar', 'motogp', 'mandalika']",9,1
1.49393E+18,16-Feb-2022 (12:54:09),@soen_cak @MotoGP Pasokan listrik untuk motogp mandalika dijamin aman,"['pasok', 'listrik', 'motogp', 'mandalika', 'jamin', 'aman']",-5,0
1.49393E+18,16-Feb-2022 (12:53:14),"@CNNIndonesia pebalap yg komplain sirkuit mandalika pasti yg kemarin hasil tes lap nya jelek. buktinya marquez bilang sirkuitnya sdh oke, top..mantab👍👍","['balap', 'komplain', 'sirkuit', 'mandalika', 'kemarin', 'hasil', 'tes', 'lap', 'jelek', 'bukti', 'marquez', 'bilang', 'sirkuit', 'oke', 'top', 'mantab']",1,1
1.49393E+18,16-Feb-2022 (12:52:56),@WagimanDeep212_ Mungkin coba trek di sirkuit mandalika banyak tikungan mbeb?,"['coba', 'trek', 'sirkuit', 'mandalika', 'tikung', 'mbeb']",-2,0
1.49393E+18,16-Feb-2022 (12:52:54),"@ABSetyono @MotoGP @henrysubiakto @AleixEspargaro @dennysirregar7 @setengahmalass @putrivio3 @PlateJohnny @kemkominfo @Aryprasetyo85 @Gajah_Mada01 Dengan dukungan akses internet dan pengamanan frekuensi oleh @kemkominfo , pramusim MotoGP Mandalika sukses digelar @PlateJohnny","['dukung', 'akses', 'internet', 'aman', 'frekuensi', 'pramusim', 'motogp', 'mandalika', 'sukses', 'gelar']",11,1
1.49393E+18,16-Feb-2022 (12:52:28),@Toekang_Pelet PLN sukses dalam mendukung ajang MotoGP Mandalika terkait memastikan keandalan pasokan listrik dikawasan tersebut  👏👍,"['pln', 'sukses', 'dukung', 'ajang', 'motogp', 'mandalika', 'kait', 'andal', 'pasok', 'listrik', 'kawasan']",9,1
1.49393E+18,16-Feb-2022 (12:51:59),@detikcom celeng siap utk serangan balik.. setelah dibantai kasus wadas dan sirkuit mandalika.,"['celeng', 'serang', 'bantai', 'wadas', 'sirkuit', 'mandalika']",-9,0
1.49393E+18,16-Feb-2022 (12:51:36),"@mochamadarip @MotoGP @_pln_id Tak hanya di Sirkuit Mandalika, PLN juga telah menyiapkan pasokan listrik yang andal untuk sarana pendukung seperti hotel, homestay, dan lain-lain. Mantab bukan😀","['sirkuit', 'mandalika', 'pln', 'pasok', 'listrik', 'andal', 'sarana', 'dukung', 'hotel', 'homestay', 'mantab']",9,1
1.49393E+18,16-Feb-2022 (12:51:13),@handajani10 Ya mati mereka mak😁😁 Trus siapa yang akan melanjutkan ngaspal di Mandalika 😂😂,"['mati', 'mak', 'lanjut', 'ngaspal', 'mandalika']",-4,0
1.49393E+18,16-Feb-2022 (12:50:20),@Toekang_Pelet Mandalika aman dari pasokan listrik,"['mandalika', 'aman', 'pasok', 'listrik']",0,1
1.49393E+18,16-Feb-2022 (12:49:17),@MertuaBijak @_pln_id Kesigapan dan kerja keras PLN dalam memastikan keandalan pasokan listrik di Mandalika membawa harum nama Indonesia dimata dunia dalam 👏👍,"['sigap', 'kerja', 'keras', 'pln', 'andal', 'pasok', 'listrik', 'mandalika', 'bawa', 'harum', 'nama', 'indonesia', 'mata', 'dunia']",7,1
1.49393E+18,16-Feb-2022 (12:48:47),"@Rizmaya__ @aniesbaswedan @KPK_RI Minggu Kemarin Mandalika di agung-agungkan, ternyata berbahaya di mata pembalap. Nyebut Aspal terbaik tapi terburuk dan tak ayak digunakan. Sekarang yangbelum ada suda diburuk-burukan. Mirip kasus JIS, begitu jadi migkem. Cerdas dikit lah, jangan dung....","['minggu', 'kemarin', 'mandalika', 'agung', 'agung', 'bahaya', 'mata', 'balap', 'nyebut', 'aspal', 'baik', 'buruk', 'ayak', 'yangbelum', 'buruk', 'buru', 'jis', 'migkem', 'cerdas', 'dikit']",-24,0
1.49393E+18,16-Feb-2022 (12:47:51),"@parwatyRizky @_pln_id Sangat bagus, sangat mendukung pasokan listrik di sirkuit mandalika","['bagus', 'dukung', 'pasok', 'listrik', 'sirkuit', 'mandalika']",2,1
1.49393E+18,16-Feb-2022 (12:47:18),@Dputrisolo @_pln_id Kesigapan PLN dan strategi luar biasa dalam mendukung suksesnya gelaran MotoGP Mandalika patut diacungi jempol 👍👍,"['sigap', 'pln', 'strategi', 'dukung', 'sukses', 'gelar', 'motogp', 'mandalika', 'patut', 'acung', 'jempol']",11,1
1.49393E+18,16-Feb-2022 (12:46:45),"@ABSetyono @MotoGP @henrysubiakto @AleixEspargaro @dennysirregar7 @setengahmalass @putrivio3 @PlateJohnny @kemkominfo @Aryprasetyo85 @Gajah_Mada01 Sip, @kemkominfo sukses menyediakan akses internet untuk pramusim MotoGP Mandalika @PlateJohnny","['sip', 'sukses', 'sedia', 'akses', 'internet', 'pramusim', 'motogp', 'mandalika']",7,1
1.49393E+18,16-Feb-2022 (12:46:09),@Toekang_Pelet Keren..PLN memang harus memberikan sistem kelistrikan yg andal dan berkualitas untuk mendukung perhelatan MotoGP Mandalika di Indonesia 💪🇮🇩,"['keren', 'pln', 'sistem', 'listrik', 'andal', 'kualitas', 'dukung', 'helat', 'motogp', 'mandalika', 'indonesia']",8,1
1.49393E+18,16-Feb-2022 (12:46:06),"@bachrum_achmadi Mules baca tweet lu 🤣🤣🤣 Motor test nya di jalanan apa di awan 🤣🤣🤣 Kalau test motor ngapain jauh2 ke mandalika, ang lu yg bayarin ongkos ke mandalika🤣🤣🤣","['mules', 'baca', 'tweet', 'motor', 'test', 'jalan', 'awan', 'test', 'motor', 'kapai', 'mandalika', 'ang', 'bayarin', 'ongkos', 'mandalika']",-2,0
