id,date,tweet
1538508458324275200,19-Jun-2022 (13:06:15),@hipohan Bukannya bagus kalo pake sirkuit Mandalika yang lebih bagus lintasannya ??
1538508012515491841,19-Jun-2022 (13:04:28),@ScherazadeMS kl di indonesia gak perlu mhal boaya gin isampai ke beberapa negara...cukup ke tukang patah tulang cimande bogor beres #mandalika
1538506033152200704,19-Jun-2022 (12:56:37),baru liat tv keren bgt jagoan gw waktu di mandalika menang germanGP 👏👏👏👏👏👏👏 https://t.co/m9OZT94xrX
1538503474450604032,19-Jun-2022 (12:46:26),@bdul_toktil @AU_LiaJKT48 Mana ada pawang pawang -_- aku pawang ujan MANDAlika
1538503108673695745,19-Jun-2022 (12:44:59),"#Bimantara Ecomdev Society . Moratorium pemekaran wilayah bukanlah halangan bagi PPS. Sebagaimana kesabaran awam menyaksikan konversi KAPET BIMA mjd KEK KUTA MANDALIKA, Pun tak terpengaruh dengan sumbangnya defisit APBD, Apalagi ambigu DPRD di gang Udayana https://t.co/KR49a5Gari"
1538502975018385408,19-Jun-2022 (12:44:27),Hari ini ke sirkuit mandalika https://t.co/9VAQdaVWNk
1538502546267836416,19-Jun-2022 (12:42:45),"Ke lombok!! Ke mandalika, naik turun bukit, nyebur2 pantai, huhuhu yaampun kapan lg kaann jam hp berubah sendiri"
1538502054083039233,19-Jun-2022 (12:40:48),@congggski Soalnya org sini masih susah diatur. Contoh yg paling parah... mandalika
1538499919136571393,19-Jun-2022 (12:32:19),"Setelah nonton GP sama ayang di Mandalika dan punya ayang pembalap, tuit ini masih berlaku gak ya? https://t.co/TteUIRnU9y"
1538499184138997760,19-Jun-2022 (12:29:24),@goodtimeesss kalo mandalika lomba motogp dong yang. 😭
1538494757034291201,19-Jun-2022 (12:11:48),@timotius_aprino Sementara Yamaha mulai improve sejak Mandalika
1538494751963758592,19-Jun-2022 (12:11:47),"@hidupijo27 @fudirman @gibran_tweet Wkwkwk ngaku sendiri kalau cuma diborong , mana bukti asn dipaksa nonton tololl kalau berita doang cuma jago ngehoax si pekokk   Pecah telorr bapakk lo kali 🤣🤣 isi beritny gak dibaca padahal mandalika lebih banyk"
1538494678202740736,19-Jun-2022 (12:11:29),Kemarin mandalika touring juga kah? Tak nonton soalnya. Tapi kalau kondisi kering kemungkinan akan touring diliat dari karakternya. Kenapa otek sekali buat sirkuit
1538492198722760704,19-Jun-2022 (12:01:38),"@wahyu_djanti88 @OposisiCerdas Pikiran lo ditaruh di mana ?? Kapolda Metro Jaya kok disuruh pinjam Mandalika. Pk Fadil Imran itu prihatin dg banyaknya balapan liar di jalanan Jakarta yg bisa membahyakan org lain, mgkanya mau disrahkan balapan di sirkuit FE.  Kenapa hrs jauh2 ke Lombok klo di Jkrta ada."
1538487856523530240,19-Jun-2022 (11:44:23),"Estudiando el nuevo circuito de esta temporada. Circuito de Mandalika, Indonesia 👌👌Crono N° 36 mundial. #MotoGP22 #XboxShare https://t.co/bee2Ph8R3V"
1538487582715047937,19-Jun-2022 (11:43:18),"Mau diajak balapan di Mandalika, skuy laaa https://t.co/5mFFnzAT6G"
1538483734936027136,19-Jun-2022 (11:28:00),"@F1 @AlpineF1Team You should hire Rara the ""pawang hujan"" #mandalika 😂 https://t.co/Fa6UQfejpg"
1538482955970289665,19-Jun-2022 (11:24:54),"@HRC_MotoGP Oh sorry, Mandalika still having wet season. https://t.co/tcJyqzuSbB"
1538481018738712576,19-Jun-2022 (11:17:13),@anakodok2009 @titondndn @dadozrock @yudhi_yustira @Melvin5111 @gibran_tweet Yaa lo mah ga bakal paham makanya bilang cuma gto doang dan gue jelasin jg percuma lo ga bakal ngerti Itu bkn tugas gue ngitung turis asing Tpi lo bisa search google brp keuntungan dan dampak dari Mandalika 🤣😂 FE hasilnya pemanggilan KPK 😂🤣
1538480564998914049,19-Jun-2022 (11:15:24),そういや､Pertaminaからのスポンサー料はちゃんと払われたんだろうか 経由するMandalika Racingのところで止まってたけど #MotoGP_jp
1538480240632029184,19-Jun-2022 (11:14:07),@HRC_MotoGP Mandalika ga kena musim panas 🤣
1538479884636413954,19-Jun-2022 (11:12:42),"@HRC_MotoGP I guess Sepang, Mandalika and Buriram has another climate tbh"
1538479825081745408,19-Jun-2022 (11:12:28),"@hidupijo27 @fudirman @gibran_tweet Di mandalika dikerubutin fans apaan tololl , wkwkw mau jadi presiden payahh ngimpi mulu https://t.co/1hW9jx9G2P"
1538479578540347393,19-Jun-2022 (11:11:29),"A bit on the warm side. Up there with Sepang, Mandalika and Buriram 🏖 https://t.co/qiRNO24ALu"
1538473682682925056,19-Jun-2022 (10:48:04),"@RedFighter17 @Mdy_Asmara1701 bukannya malah seneng ya makin banyak sirkuit? issom dan motorsport di indonesia jadi banyak tempat bisa di sentul, ancol, mandalika🤔"
1538472139552358400,19-Jun-2022 (10:41:56),@RAISYAELBIX1s Mantab Mandalika kalah nih penontonya hebat lah sekelas formula eE bisa seramai ini? Padahal kapasitas penonton hanya 50000 ribu
1538471884698062848,19-Jun-2022 (10:40:55),@Wayyujii @fudirman @gibran_tweet 🤣 di UGM dan di mandalika siaoa yng di krubutin masarakat apa kabar. 🤣  sama2 tampa rekayasa.   👇ambyar mau jd presiden payah🤣 https://t.co/uhWk5WamTJ
1538470523365371905,19-Jun-2022 (10:35:30),"@anakodok2009 @titondndn @dadozrock @yudhi_yustira @Melvin5111 @gibran_tweet Yg jelas para pembalap MotoGP pd update di medsos masing"" tentang keindahan Mandalika Itu sama aja promosi gratis  Klo Indonesia minta promosi Mandalika ke para pembalap butuh budget brp,fikir 🤣 Kmrn pembalap FE pd update Jakarta engga??"
1538469464085172224,19-Jun-2022 (10:31:18),Kejurnas Drag Bike kembali meriahkan Sirkuit Mandalika https://t.co/qvbnT6M8J2
1538469282933198848,19-Jun-2022 (10:30:35),"@republikaonline Pemda pd latah bikin sirkuit F1...buaT apa coba,toh udahannya pd jadi bangke gak liat contohnya apa Sentul,Mandalika dan Ancol dari pada biaya perawatannya mahal mending buat kesejahteraan rakyatnya dari pd mentingin gengsi tapi rakyat kelaparan."
1538461628089323520,19-Jun-2022 (10:00:10),@Mdy_Asmara1701 Kenapa gak di Mandalika aja bong..lumayan ada pawang hujannya..
1538461133283069952,19-Jun-2022 (09:58:12),@Nurholil4 @titondndn @dadozrock @yudhi_yustira @Melvin5111 @gibran_tweet Brp biji turis yg dtg ke mandalika pasca motogp?
1538456682690334720,19-Jun-2022 (09:40:30),"@BeeIpeh @DhellRu @DRukhiyat @Mdy_Asmara1701 manfaat kertajati apa, bengkel pesawat.Mandalika apa? cuma kasih panggung dukun hujan, KRL Palembang apa, Kereta cepat apa, duit ratusan triiun hanya untuk Cina, mending diberi sama rakyat, tapi bakalan gak nyampe bakalan dikorupsi kayak.yg lalu"
1538454061997256704,19-Jun-2022 (09:30:06),"Gowes sambil promosikan pariwisata NTB, komunitas ICC-SMADA jelajahi Sirkuit Mandalika #pariwisataNTB https://t.co/65i8Lqw3V3"
1538453991431868416,19-Jun-2022 (09:29:49),Pantes pas di Mandalika Fabio punya banyak temen anak-anak kecik tukang jualan gelang. Lucu-lucu bgt terus pada berani ke turis 😅
1538446328875094016,19-Jun-2022 (08:59:22),"@skyy25_ @aleyaarosej diem"" pas liburan nde mandalika"
1538443652321923073,19-Jun-2022 (08:48:44),Mandalika Lombok 🧡 https://t.co/yHR4jHUWfb
1538437735676989440,19-Jun-2022 (08:25:13),@AffandiFadhlan @detikcom Nge teesss kualita . Bisa ancur.. ngga kaya di mandalika .. Kasih aja biar pada seneng.
1538433332429475840,19-Jun-2022 (08:07:43),"Minggu, 19 Juni 2022. Sekertaris Daerah Provinsi NTB, Bapak H. Lalu Gita Ariadi mewakili Gubernur NTB membuka event Drag Bike yang bertempat di Mandalika International Street Circuit.  #NTBGemilang #SekdaNTB #DragBike #mandalika https://t.co/LmL65ZnpPx"
1538425133445984256,19-Jun-2022 (07:35:09),@Mdy_Asmara1701 Jangan di sirkuit ancol ga cocok..yg tepat di sirkuit mandalika akses nya MUDAH
1538424669908312067,19-Jun-2022 (07:33:18),"Elu fansboy ASUltan., 💩💩💩💩  Yuk twitwar bang ASUltan, gue ladenin sampe kiamat. Kemaren Buzzerp cebong Mandalika juga gue ladenin lebih dari 2 bulan, sampe dia tutup akun. https://t.co/aF20D5HxyF"
1538419616229171200,19-Jun-2022 (07:13:13),@geloraco Cocoknya pake sirkuit Mandalika..
1538413874462208000,19-Jun-2022 (06:50:24),"@titondndn @anakodok2009 @dadozrock @yudhi_yustira @Melvin5111 @gibran_tweet Mandalika itu dibangun bertujuan untuk memajukan wilayah tsb Di promosikan supaya Mandalika terkenal kayak Bali Paham jon, tujuannya jelas"
1538412679504703491,19-Jun-2022 (06:45:39),"Gegana NTB : ""𝑺𝒂𝒕𝒚𝒂 𝑩𝒉𝒊𝒓𝒂𝒘𝒂 𝑪𝒂𝒌𝒕𝒊 "" . Detasemen Gegana NTB Minggu 19/06-  Dalam Rangka Menjaga Aset Negara Personil Subden 2 Detasemen Gegana Melaksanakan Kegiatan Pengamanan di Sirkuit Mandalika Kabupaten Lombok Tengah . https://t.co/LCAjuOxEL6"
1538412371529846784,19-Jun-2022 (06:44:26),@Beddor2 @DybalaGonzalo @rang_simabua @alekda @detikcom Ngomongin Mandalika tahun depan msh ada MotoGP ada Mark Marquez. Ngomongin FE tahun depan sirkuit ambruk ngkk tuh
1538411682992562177,19-Jun-2022 (06:41:42),Kan sirkuit sentul atau mandalika pak. https://t.co/Xn0Dk0rrhP
1538401313473540097,19-Jun-2022 (06:00:29),"@DhellRu @BeeIpeh @DRukhiyat @Mdy_Asmara1701 lagian kalau dibandingin Mandalika yah kejauhan, disana bangunnya 3 taon disini 3 bulan, disana dananya 3 triliun disini cuma 60 milyar, disana pake pawang hujan disini cuma pasrah dan berdoa.. walapun dananya gede tp msh ada kedengaran ribut soal uang, dikit cukup banyak kurang"
1538400275282550785,19-Jun-2022 (05:56:22),@KompasTV Rakyat minta audit anggaran mandalika
1538400088258580480,19-Jun-2022 (05:55:37),"@KompasTV Besaran mandalika tuh anggarannya,, presiden jokowi di audit lah bos"
1538400030725668864,19-Jun-2022 (05:55:24),Moto2 Jerman: Rider Pertamina Mandalika SAG Penalti Karena Tekanan Ban Ilegal #MotoGP #GermanGP #runganSportMotoGP | 📰 https://t.co/6O8LAsRAr4 lewat @runganSport
1538396174524489728,19-Jun-2022 (05:40:04),@OposisiCerdas Ga tau malu... Pinjem az itu sirkuit mandalika... Kan lbh bagus
1538394992510529537,19-Jun-2022 (05:35:22),@Gegersutrisno2 @StefRudi Mandalika uda beberapa kali gelar kejuaraan balap nasional
1538394809395621888,19-Jun-2022 (05:34:39),@detikcom Bukan ga boleh knp ga di Sentul aja...atau Mandalika....
1538394491635109888,19-Jun-2022 (05:33:23),@StefRudi @03__nakula Masih ada yg manfaatkan dan  akan terus terpakai .mandalika semoga segera dimanfaatkan https://t.co/BCWin6I5lY
1538391581635452928,19-Jun-2022 (05:21:49),@Mdy_Asmara1701 Maksudnya biar kaya do mandalika aspalnya rusak gituh..?? Kasih daaahh..!!😁😁
1538391447636160518,19-Jun-2022 (05:21:17),"@infojakarta Pas acara mandalika aman2 aja,..."
1538391386197663745,19-Jun-2022 (05:21:03),@quartzraro @aitkxxn Sama sirkuit yas marina dibilang mandalika
1538390800693796864,19-Jun-2022 (05:18:43),Ini data apa sirkuit mandalika
1538390118448279553,19-Jun-2022 (05:16:00),"Mewakili Gubernur NTB, Sekretaris Daerah NTB, Drs. H. Lalu Gita Ariadi, https://t.co/Gy5Lotp95i membuka event Drag Bike di Mandalika.  So, buat Sobat Gemilang yang udah punya tiketnya, jangan lupa nonton yaahh! See you✨  #NTBGemilang #SekdaNTB #MiqGite #DragBike https://t.co/qEJNZ3M0tC"
1538389158879670272,19-Jun-2022 (05:12:12),"Tekanan ban pada motor Bo Bendsneyder rupanya lebih rendah dari yang disarankan saat sesi Q2.  Akibatnya, catatan waktu pembalap Pertamina Mandalika SAG Team itu telah dibatalkan.   Bendsneyder akan start dari P18 dalam balapan kelas Moto2 di #GermanGP hari ini. https://t.co/Rbeb5wdCUv"
1538384794249138176,19-Jun-2022 (04:54:51),"@tatakujiyati lumayanlah, bisa dipakai untuk race level kampung... kalau utk level internasional di Mandalika aja..."
1538383398057967616,19-Jun-2022 (04:49:18),@SinatriaNur_Muh Terminal mana ini? Mandalika?
1538380187225665536,19-Jun-2022 (04:36:33),"@zaidann98 @mzwidodo @Mdy_Asmara1701 Sirkuit mandalika dipakai berkali2, Sirkuit FE 1x pakai tahun depan entah dimana jd biaya 190M nyaris tak berbekas dan ini hilang cuma2 https://t.co/Yp9QduUQ8c"
1538378983313920000,19-Jun-2022 (04:31:45),@TheBest97311628 @alekda @Herypurnomo26 @detikcom Ini data mandalika dal kadal https://t.co/xFB3mHRW7p
1538376542887497729,19-Jun-2022 (04:22:04),@Mdy_Asmara1701 Pinjam Mandalika aja bro
1538374803979005953,19-Jun-2022 (04:15:09),"@WanaKing13 @mzwidodo @Mdy_Asmara1701 Mandalika dengan sirkuit formula e beda, baik dari segi biaya maupun konstruksinya"
1538373814211743744,19-Jun-2022 (04:11:13),@idextratime Bukan itu di taman biawak mandalika
1538371273146765313,19-Jun-2022 (04:01:07),@Mdy_Asmara1701 kadrun kalau mau balapan di mandalika juga d perbolehin yg penting pakai motor balap jangan pakai onta 😅
1538370052839198720,19-Jun-2022 (03:56:16),"@zaidann98 @mzwidodo @Mdy_Asmara1701 Kita tau sirkuit itu udah ada 60% tinggal melanjutkan dengan bahan apa adanya , propertipun dibongkar krn milik FEO tersisa aspal doang beda dengan mandalika permanen https://t.co/aknsmsIMcO"
1538369636365873153,19-Jun-2022 (03:54:37),"@Luqmanul2188 @geloraco APBN milik warga jakarta?🤣🤣🤣 Gimana?. APBN kan punya negara, kok jadi milik warga jakarta?. Wah, otak korslet🤣🤣🤣. APBD?. Kan emng fungsinya tuk pembangunan. Terus, bikin Sirkuit, harus pakai dana pribadikah?🤣🤣🤣. Emng, mandalika, KCIC, jalan tol. Gak pake APBN?. 🤣🤣"
1538369026983768064,19-Jun-2022 (03:52:12),@Mdy_Asmara1701 Balapan motor bagusb di mandalika . Spesipik mottor .pak kapolda
1538363254300618752,19-Jun-2022 (03:29:15),"@0luddul0 @non_Dindun @conan_idn Yaudah, pake aja sentul, kurang? Mandalika ada."
1538361358819147776,19-Jun-2022 (03:21:43),@FIEKA_HIJABER30 Kalah pawang ujan mandalika kalau begini..hehhe
1538360422968897536,19-Jun-2022 (03:18:00),@Mdy_Asmara1701 kok gak minjem mandalika?
1538359424367984641,19-Jun-2022 (03:14:02),@OposisiCerdas Mbok pinjam mandalika toh pak polisi😊
1538357741437087744,19-Jun-2022 (03:07:21),@OposisiCerdas Ke Mandalika sono???¿¿¿
1538357711771160578,19-Jun-2022 (03:07:14),"@itbfess lagi pengumuman juara harapan mandalika, jangan ganggu https://t.co/w6aotescMh"
1538357444430413824,19-Jun-2022 (03:06:10),Situs Judi Togel Online Terpercaya Indo Whatsapp : +6281321532318 Web : https://t.co/fZJ5a9oGK9 Situs Judi Togel Online Terpercaya #togel #togelsgp #bandartogel #agentogel #juditogel #prediksitogel #situstogelonline #motogp #mandalika https://t.co/Q4aSFCiICT
1538356441370611712,19-Jun-2022 (03:02:11),"@kurodai556 @detikcom Pinjam saja sirkuit mandalika yg sesuai Lap nya untuk balap motor, klau sirkuit formula E untuk mobil listrik mas.."
1538355912444100608,19-Jun-2022 (03:00:05),@Mdy_Asmara1701 Kenapa ga di mandalika saja ?
1538351307018612737,19-Jun-2022 (02:41:47),"Lebih pas kalau pinjem sirkuit Mandalika atau sirkuit sentul, itu sdh didesain buat balap motor https://t.co/qdooA7hbK1"
1538350674378756096,19-Jun-2022 (02:39:16),Slot Online Agen Joker123 Pragmatic Rise Of Samurai III hari ini MayorQQ Daftar : https://172.104.59.170 WA : https://t.co/lXb9RitnRT #slotonline #agenjudionline #bandarjudionline #slot #judibola #casinoonline #mandalika #motogp #indonesia https://t.co/uRp0k5kTDo
1538348933155819521,19-Jun-2022 (02:32:21),@malfiardtra @FIAFormulaE @aniesmania Gua kan tanggapin Tweet cebong diatas..kalau  formula blum ada apa2nya dibanding mandalika https://t.co/ICvrI3vu7Y
1538347881471496193,19-Jun-2022 (02:28:10),@Mdy_Asmara1701 Yang amatiran di ancol...yg profesional di mandalika
1538346973769912320,19-Jun-2022 (02:24:34),"@Mdy_Asmara1701 maksudnya pelecehan apa gmn itu??? ada tempatnya balapan motor itu di mandalika, knp di ancol???? itu tempat balap mobil formula E, apa dl tdk ada sikuit yg lain yg cocok utk blp motor cap LIAR ???"
1538345202263306241,19-Jun-2022 (02:17:31),"@Gonopane1 @DRukhiyat @Mdy_Asmara1701 Btw, Mandalika gak bongkar pasang yaa. Jadi dana awal bangun untuk permanen."
1538345010453655552,19-Jun-2022 (02:16:46),"@Gonopane1 @DRukhiyat @Mdy_Asmara1701 https://t.co/0fBR98WupS  Ini boss, juga kontrak 3thn ke depan."
1538344012272152576,19-Jun-2022 (02:12:48),"@Sgrdamai @ElinaDio Laaah... BuzzerRp kayak situ gw maklum sih... Kere ga punya duit, lalu rame... Lha giliran Mandalika ASN diwajibkan beli situ diem... Taeeee...😁"
1538343759607259138,19-Jun-2022 (02:11:47),"@Mdy_Asmara1701 Disaksikan!?? ada untung nya tidak?? Mandalika untung 4,1 Trilliun  Formula E berapa maudy jelek?"
1538339718307663872,19-Jun-2022 (01:55:44),"@detikcom Mandalika buat balap kambing mungkin y pak,, seharusnya mandalika yg jelek ala kampungan itu dijadikan balapan liar"
1538337991180947456,19-Jun-2022 (01:48:52),@Mdy_Asmara1701 Jangan bikin malu lah. Ke mandalika aja sono
1538336867094999041,19-Jun-2022 (01:44:24),@alekda @detikcom Mandalika berarti udah? hahaha
1538336776397303808,19-Jun-2022 (01:44:03),@yudhi_yustira @Nurholil4 @anakodok2009 @dadozrock @Melvin5111 @gibran_tweet Ayo coba sebutkan berapa keuntungan mandalika berdasarkan data real time
1538336426391371776,19-Jun-2022 (01:42:39),@Mdy_Asmara1701 Yang cocok di MANDALIKA..Om
1538334035621335040,19-Jun-2022 (01:33:09),"@DybalaGonzalo @Toklexloveunyil @rang_simabua @alekda @detikcom Ngomongin yg di Mandalika bro ? Yg kmrn waktu perhelatan MotoGP Mandalika, ANS harus beli tiket itu ya ? https://t.co/ILhniajlGJ"
1538333455951351808,19-Jun-2022 (01:30:51),@geloraco Turun kelas...yg tepat yo mandalika sanaaa
1538331892663332864,19-Jun-2022 (01:24:38),@Mdy_Asmara1701 Mandalika aja
1538329282933444608,19-Jun-2022 (01:14:16),"@aniesmania @FIAFormulaE @satriohendri @marlina_idha @bos_sir @bintangku206 @fktmb @ismailfahmi @AndiSinulingga @aniesfor2024 @Adinda_Asmara2 Mengslah kan mandalika 10 kali nya 😁😁😁👍👍, cebong pada bengong  #cebongotakkopong"
1538328742094770176,19-Jun-2022 (01:12:07),@lizaariani5 @Jagoan_Sange @Mdy_Asmara1701 Grade sirkuit mandalika tapi kan beda bos sama sirkuit formula E 😌
1538327330480717824,19-Jun-2022 (01:06:30),"Mandalika juga bisa dikunjungi melalui Bandara Internasional Lombok Zainuddin Abdul Majid. Begitupun Candi Borobudur, bisa melalui Yogyakarta International Airport.  Jadi, #KawulaModa tertarik untuk mengunjungi destinasi wisata yang mana nih? Tulis melalui komentar di bawah ya."
1538326595165093889,19-Jun-2022 (01:03:35),"@WanaKing13 @mzwidodo @Mdy_Asmara1701 Apapun itu, mau mandalika, ancol, bintan, sentul atau dmn pun itu, sebagai anak bangsa yg baik, yuk teman2 semua kita dukung selama itu utk kemajuan negeri ini."
1538326212891684864,19-Jun-2022 (01:02:04),Kualifikasi Moto2 Jerman: Rider Pertamina Mandalika Start di P18 https://t.co/g9O73Pdcwd #TempoOtomotif
1538324077974212608,19-Jun-2022 (00:53:35),@Mdy_Asmara1701 Suruh ke mandalika aja sono!!
1538321318994530304,19-Jun-2022 (00:42:37),"@Mdy_Asmara1701 Sebenarnya ga masalah, asalkan ban yg dipakai diatur standar khusus sirkuit FE, tp alangkah baiknya mending street race dilakukan di mandalika mengingat disana sudah terlalu lama menganggur 🤣"
1538320171286564864,19-Jun-2022 (00:38:04),"@ayuastr21700264 @rang_simabua @alekda @detikcom @ahmadsahroni88 Lu mau ngukur mandalika ya, yang tiketnya harus asn yg beli?"
1538318241164316677,19-Jun-2022 (00:30:23),@geloraco Di sirkuit Mandalika saja. Rusak kalau tidak dipake
1538317718621143040,19-Jun-2022 (00:28:19),@republikaonline Apayg buzzeRp khawatirkan pada Formula E sebenarnya justru terjadi pada GP Mandalika ...
1538315737215172608,19-Jun-2022 (00:20:26),@detikcom Knp nggak Mandalika? Di sana Mba Rara siap membantu.
1538314850824523776,19-Jun-2022 (00:16:55),@OposisiCerdas Kalau gini seenaknya. Di mandalika saja yang pakai dana APBN sampai Rp 2.48 trilyun. https://t.co/BmZgclHTyS
1538313823542984704,19-Jun-2022 (00:12:50),"@Mdy_Asmara1701 Ke mandalika aja sih, kan sdah terbukti lagian buat motor jg kan emang"
1538307906168160256,18-Jun-2022 (23:49:19),"@sunarimo29 @geloraco Jangankan ke mandalika, ke sentul ajah KAPOLDAnya pelit Ongkos, apalagi ke sana."
1538307515934736384,18-Jun-2022 (23:47:46),"@nizaminz @liputan6dotcom Anda punya bukti klo Mandalika itu dikorup ???...coba laporkan saja ke Kejaksaan, polisi, kpk."
1538306750046416896,18-Jun-2022 (23:44:44),@geloraco Ke mandalika aja
1538302651049291776,18-Jun-2022 (23:28:26),@Mdy_Asmara1701 Orang yang menilai mengecewakan karena mereka tdk ikut kerja tdk ikut partisipasi tdk nonton tp yang mandalika ada yg di tangkap tdk ngomong mengecewakan apa ketinggalan berita
1538302204591091712,18-Jun-2022 (23:26:40),@caloproperty @marlina_idha GP Mandalika untung triliyunan kata siapa? Percaya aja lu dikibulin!😄
1538299318230130689,18-Jun-2022 (23:15:12),di ujung mandalika mamah https://t.co/xoJwl7MurN
1538296054604771328,18-Jun-2022 (23:02:14),@detikcom Di Mandalika aza lebih mantaaap
1538293759636492288,18-Jun-2022 (22:53:07),@Welly78421806 @FIAFormulaE Yg pasti UMKMnya tidak teriak2 rugi SPT di Mandalika. Krn dapat untung tetunya.
1538290409905958912,18-Jun-2022 (22:39:48),@Mdy_Asmara1701 Pake Mandalika Aja...😂😂
1538290347344003072,18-Jun-2022 (22:39:33),@randhilicious @detikcom krisis? gua dan kebanyakan temen gua malah suka nonton gp mandalika dibanding formula r. dikira f1 kali yaa wkwkw. gua udah ngikutin f1 &amp; gp dari lama sedangkan formula e gua baru denger semenjak pak anies ngadain di jkt jd ga begitu minat nonton
1538285360253644801,18-Jun-2022 (22:19:44),@alekda @Herypurnomo26 @detikcom Mandalika.... Eng skalian lo pintar bong.... Sakit itu eng kresa... Tau tau lo gila🤣🤣🤣
1538282836574478336,18-Jun-2022 (22:09:42),nyampe mandalika mamah https://t.co/ufBPtMsIL3
1538261115691741184,18-Jun-2022 (20:43:24),POV : you’re in Mandalika circuit back to the pit https://t.co/i7IF3wKWvt
1538258806475399168,18-Jun-2022 (20:34:13),"@Mdy_Asmara1701 @Gojekmilitan Kusus mbil blap bukan untuk motor balap pak @aniesbaswedan klu mau motor blap bisa di sentul dan mandalika, biarkan lintas balap melahirkan generasi emas, dengan trus memberikan kontribusi kepada pembalap pembalap mobil nasional..' bukan untuk balap motor jalanan. @GeiszChalifah"
1538241904680112128,18-Jun-2022 (19:27:03),"@DRukhiyat @Mdy_Asmara1701 Mandalika hampir setahun apa kabarnya? ibarat meludah kelangit nampol kemuka sendiri, 3 triliun lebih uang rakyat diapain?"
1538238792662159360,18-Jun-2022 (19:14:41),mandalika homemade https://t.co/beaMizWG8D
1538226264472899584,18-Jun-2022 (18:24:54),Ayo coba yokkk ke mandalika naek ini 🤣🤣🤣 https://t.co/KtWIOAGlXo https://t.co/YFyqxSgVGW
1538216849288347648,18-Jun-2022 (17:47:30),"hidup tuh saling berlomba dalam kebaikan yang notabennya gak perlu di umbar-umbar. percaya aja kalo kita baik, semesta akan baik sama kita. buat apa kita malah berlomba untuk jadi yg lebih? ini hidup bukan mandalika."
1538214468332625920,18-Jun-2022 (17:38:02),"@denkmit It’s happened several times, it was on mandalika gp as well"
1538211093406834688,18-Jun-2022 (17:24:37),"@bloodsport507 @detikcom Selow ndro, yg dibahas sirkuit Formula E. Opini gw ya ke sirkuit Formula E, kalau saran tetap aja Ke Sirkuit sentul. Beda opini dan saran ndro.. Jd kl Mandalika, i no komen lah. Jauh ndrooo"
1538210659221262336,18-Jun-2022 (17:22:54),@p4piKRiS @NurmansyahAffa1 @Kunto03418020 @detikcom Iya makanya lebih cocok di mandalika biar dapet vibesnya 😁
1538210227316998144,18-Jun-2022 (17:21:11),@lu_zhank @detikcom Bukannya sirkuit mandalika tuh lebih cocok
1538210099969536001,18-Jun-2022 (17:20:41),@detikcom Sirkuit mandalika boss lebih cocok
1538207702412734464,18-Jun-2022 (17:11:09),"@Christi28566166 Biasa Om. Selalu ingin menyaingi 🤭 Sirkuit Mandalika dg Sirkuit Ancol, pdhal sdh beda Grade. Inipun spt itu. JIS mrpkan proses/pengembangan dari Stadion Lebak Bulus yg sehrsnya diperuntukan untuk Persija Jakarta"
1538206953868263424,18-Jun-2022 (17:08:10),@geloraco Kenapa ngga di Mandalika aja pak ?
1538206128097505280,18-Jun-2022 (17:04:54),@Mdy_Asmara1701 Mandalika kosong tuch ... Kebanggaan pula🥱🫣
1538205273009319937,18-Jun-2022 (17:01:30),@Mdy_Asmara1701 Ke Mandalika aja ngk usah d pakai utk motor emisi
1538204457145860096,18-Jun-2022 (16:58:15),"@Mdy_Asmara1701 Mandalika doong..lebih representatif, lebih sukses ngadain acara.. preet"
1538200964729307136,18-Jun-2022 (16:44:23),https://t.co/vZJgehsnbA
1538197023488217093,18-Jun-2022 (16:28:43),"@Jelajahi_IDN motogp,mandalika"
1538193792750080002,18-Jun-2022 (16:15:53),"...Lingkungan di antaranya pembangunan enam titik biogas dalam program konservasi Sungai Citarum yang berkolaborasi dengan Perum Jasa Tirta II serta menggelar program Bakti BUMN di Mandalika Lombok bersama Pegadaian dan ITDC,..."
1538193639372988416,18-Jun-2022 (16:15:16),@MafiaWasit gak heran aspal Mandalika aja gonta ganti hahahahah
1538191009754284032,18-Jun-2022 (16:04:49),"@Mdy_Asmara1701 @heri1618 Balap Liar mah di Mandalika saja, Track Formula E bukan utk Motor dan Mobil yg bukan Elektrik."
1538187609196724224,18-Jun-2022 (15:51:18),"Berapa total biaya Formula E? Jika di bawah ro 3,8 trilyun, ya tidak korup. Kalau korup, berarti Mandalika juga korup.  Pemerintah Habiskan Rp 3,8 Triliun demi Gelar MotoGP Mandalika  https://t.co/qlBg0xisl6 https://t.co/Jf4HjQsPQY"
1538187551428620290,18-Jun-2022 (15:51:05),"@liputan6dotcom Berapa total biaya Formula E? Jika di bawah ro 3,8 trilyun, ya tidak korup. Kalau korup, berarti Mandalika juga korup.  Pemerintah Habiskan Rp 3,8 Triliun demi Gelar MotoGP Mandalika  https://t.co/qlBg0xisl6"
1538183422010458112,18-Jun-2022 (15:34:40),"@geloraco Seharusnya di Mandalika Lombok dong, bukan di sirkuit FE"
1538179705014489088,18-Jun-2022 (15:19:54),@geloraco Looo knp gk pinjam Mandalika
1538179308703076352,18-Jun-2022 (15:18:19),@Mdy_Asmara1701 di Mandalika aja Biar sponsor nya Erick Thohir
1538178229604732929,18-Jun-2022 (15:14:02),Kondisi Terkini Marc Marquez Pascakecelakaan di MotoGP Mandalika 2022 Diungkap Bos Repsol Honda https://t.co/sage2LD4CW
